"","trait","chr","chr_wheat","variant.id","snp_id","pos","n.obs","freq","MAC","Score","Score.SE","Score.Stat","Score.pval","neg_log_pval","Est","Est.SE","PVE","break_bft"
"1","2025:Walsh","1","1A",2,"S1A_1195489",1195489,613,0.743066884176183,315,7.12459201077509,11.1585305311104,0.638488373617967,0.523155819926942,0.281368938942364,0.0572197541457488,0.0896175349623291,0.000670505589571759,0
"2","2025:Walsh","1","1A",3,"S1A_1933199",1933199,613,0.941272430668842,72,-8.72521434232091,6.88379883214609,-1.26749990159151,0.204976598776968,0.688295717491284,-0.184127969526436,0.145268626289627,0.00264236181196514,0
"3","2025:Walsh","1","1A",4,"S1A_1933228",1933228,613,0.940456769983687,73,-9.06838816535999,6.93461460537164,-1.30769893951071,0.190975443189864,0.719022473447479,-0.188575575418099,0.144204120474898,0.00281262581631993,0
"4","2025:Walsh","1","1A",7,"S1A_4781815",4781815,613,0.161500815660685,198,4.85248521805084,9.49108004903677,0.511267968764346,0.609163430871912,0.2152661759979,0.053868260105575,0.105362086805019,0.000429925876341865,0
"5","2025:Walsh","1","1A",8,"S1A_4929734",4929734,613,0.217781402936378,267,-2.46023719650913,10.6691622492369,-0.230593287367535,0.817630782992784,0.0874427661425367,-0.0216130640795184,0.0937280712992745,8.74560255834788e-05,0
"6","2025:Walsh","1","1A",9,"S1A_4968161",4968161,613,0.113376835236542,139,15.9897032915264,8.31384940082231,1.92326111776151,0.0544472650715561,1.26402393030972,0.231332205460841,0.12028122615513,0.00608377184814269,0
"7","2025:Walsh","1","1A",10,"S1A_4968173",4968173,613,0.536704730831974,568,-26.6015437957236,13.8127860446338,-1.92586374028853,0.0541213900238068,1.26663105775223,-0.13942616167842,0.072396690773944,0.00610024852404278,0
"8","2025:Walsh","1","1A",11,"S1A_5197982",5197982,613,0.142740619902121,175,3.58517767234749,8.64832591325009,0.414551637890363,0.678470157989552,0.168469249707244,0.0479343218616714,0.115629314855942,0.000282653056677904,0
"9","2025:Walsh","1","1A",12,"S1A_5198010",5198010,613,0.142740619902121,175,3.58517767234749,8.64832591325009,0.414551637890363,0.678470157989552,0.168469249707244,0.0479343218616714,0.115629314855942,0.000282653056677904,0
"10","2025:Walsh","1","1A",13,"S1A_5243796",5243796,613,0.16068515497553,197,8.99538452241297,9.34516126961628,0.962571352477294,0.335762679726006,0.473967577673224,0.103002112505739,0.107007249115248,0.00152392039100837,0
"11","2025:Walsh","1","1A",14,"S1A_5243818",5243818,613,0.144371941272431,177,6.27864901416083,8.75833910983491,0.716876674381152,0.473450195765838,0.324725699536509,0.081850755650253,0.114176899005552,0.000845250263550763,0
"12","2025:Walsh","1","1A",15,"S1A_5915099",5915099,613,0.102773246329527,126,1.93514583280665,8.36552455029843,0.231323908162773,0.817063174296369,0.0877443630665859,0.0276520506002843,0.119538230267261,8.80111017426408e-05,0
"13","2025:Walsh","1","1A",18,"S1A_8082355",8082355,613,0.0823817292006525,101,-0.430220491496037,8.40190369127509,-0.0512051205660448,0.959162071577851,0.0181080030014961,-0.0060944664980174,0.119020645409021,4.31244135099248e-06,0
"14","2025:Walsh","1","1A",19,"S1A_8561584",8561584,613,0.411908646003263,505,9.55634621416679,13.4792249294479,0.708968524836256,0.47834400930877,0.320259660690459,0.0525971284363227,0.0741882419229691,0.00082670454491439,0
"15","2025:Walsh","1","1A",20,"S1A_8616489",8616489,613,0.892332789559543,132,2.31624278171917,8.40228527526245,0.275668190954969,0.782802929210454,0.106347557902186,0.0328087159533343,0.119015240168546,0.000124988405612317,0
"16","2025:Walsh","1","1A",21,"S1A_8619460",8619460,613,0.472267536704731,579,-11.6997968508882,12.9636288313518,-0.902509397877305,0.36678633143907,0.435586857002,-0.0696185774537635,0.0771388947500224,0.00133967632186679,0
"17","2025:Walsh","1","1A",22,"S1A_8997884",8997884,613,0.254486133768352,312,7.12904652395932,10.8773268800506,0.655404273731465,0.512207500619333,0.29055406613753,0.0602541673114097,0.0919343521645959,0.000706504534511252,0
"18","2025:Walsh","1","1A",23,"S1A_9136957",9136957,613,0.243882544861338,299,6.7443457355929,10.6371100853905,0.634039290883708,0.526055180649414,0.278968698061819,0.0596063485095006,0.0940104964574401,0.000661193779054424,0
"19","2025:Walsh","1","1A",24,"S1A_9137012",9137012,613,0.235725938009788,289,2.62467420686207,10.3475601678531,0.253651504730186,0.799764802506526,0.0970377129976411,0.0245131703141199,0.0966411389524185,0.000105820863645721,0
"20","2025:Walsh","1","1A",25,"S1A_9593887",9593887,613,0.538336052202284,566,-5.57199047513689,12.0882813321392,-0.460941495489734,0.644840579736376,0.190547640246003,-0.038131268029329,0.0827247457702106,0.000349452400937698,0
"21","2025:Walsh","1","1A",26,"S1A_9634576",9634576,613,0.322185970636215,395,6.79410814027309,11.3237665311853,0.599986596470559,0.548515168307617,0.260811358205563,0.0529847197766057,0.0883098390668892,0.000592078802168427,0
"22","2025:Walsh","1","1A",27,"S1A_10055204",10055204,613,0.0799347471451876,98,-2.17751539913314,7.37484108787047,-0.295262687451602,0.767793217623258,0.114755728584599,-0.040036481319879,0.135596142084298,0.000143388246015985,0
"23","2025:Walsh","1","1A",28,"S1A_10606176",10606176,613,0.33115823817292,406,15.3942781046458,10.955883093692,1.40511522193125,0.159987018381168,0.795915255307519,0.128252118967961,0.0912751616139247,0.00324728415086454,0
"24","2025:Walsh","1","1A",29,"S1A_10606184",10606184,613,0.333605220228385,409,15.8132798619051,10.9090645793995,1.4495541525867,0.147182888926801,0.832142676932087,0.132876118024272,0.0916668879097462,0.00345593292206393,0
"25","2025:Walsh","1","1A",30,"S1A_10606210",10606210,613,0.33115823817292,406,15.3942781046458,10.955883093692,1.40511522193125,0.159987018381168,0.795915255307519,0.128252118967961,0.0912751616139247,0.00324728415086454,0
"26","2025:Walsh","1","1A",31,"S1A_10935582",10935582,613,0.15252854812398,187,10.1623585203611,9.40380247721943,1.08066482095718,0.279846237032306,0.553080528482434,0.114917856215619,0.106339962203852,0.00192078362096211,0
"27","2025:Walsh","1","1A",32,"S1A_10970374",10970374,613,0.0636215334420881,78,3.81855445831529,7.03939285092919,0.542455086564923,0.587505039870975,0.230988403475349,0.0770599252026856,0.142057705994914,0.000483976180075347,0
"28","2025:Walsh","1","1A",33,"S1A_11341749",11341749,613,0.378466557911909,464,21.4321750629557,10.8401951070849,1.97710233545041,0.0480300638556496,1.31848683596904,0.182386231605575,0.0922492621324152,0.00642916710354559,0
"29","2025:Walsh","1","1A",34,"S1A_11341756",11341756,613,0.232463295269168,285,3.78318319175426,9.82654072077275,0.38499643966842,0.700240053344472,0.154753051455897,0.0391792443147933,0.101765212032965,0.000243786606607483,0
"30","2025:Walsh","1","1A",35,"S1A_11343021",11343021,613,0.125611745513866,154,6.03866417521065,8.5691324777646,0.70469959367298,0.480997204262194,0.317857447902739,0.0822369820400784,0.116697927426706,0.00081677880179796,0
"31","2025:Walsh","1","1A",36,"S1A_11504784",11504784,613,0.111745513866232,137,8.43813683673295,7.97616544864021,1.05791898263237,0.290092380115889,0.537463678701935,0.13263503489797,0.12537352772321,0.00184077723795312,0
"32","2025:Walsh","1","1A",38,"S1A_11579702",11579702,613,0.322185970636215,395,2.56841098709463,10.901395758921,0.235603866137307,0.813740073164168,0.0895142963608582,0.0216122661123008,0.0917313729465942,9.1297995209232e-05,0
"33","2025:Walsh","1","1A",39,"S1A_11579708",11579708,613,0.252039151712887,309,-0.186438370586529,9.94204219470035,-0.018752522563816,0.985038528659973,0.00654678223622057,-0.00188618416584594,0.100582956742334,5.78383385490553e-07,0
"34","2025:Walsh","1","1A",40,"S1A_11579715",11579715,613,0.252039151712887,309,-0.186438370586529,9.94204219470035,-0.018752522563816,0.985038528659973,0.00654678223622057,-0.00188618416584594,0.100582956742334,5.78383385490553e-07,0
"35","2025:Walsh","1","1A",41,"S1A_11583220",11583220,613,0.112561174551387,138,12.7519478021117,7.99889961828401,1.59421275558492,0.1108883905056,0.95511392006617,0.199304008258942,0.125017195829559,0.00418012217143806,0
"36","2025:Walsh","1","1A",42,"S1A_11585247",11585247,613,0.127243066884176,156,2.83250124675154,8.54091269998143,0.331639175606805,0.740161734293071,0.130673371301082,0.03882947727677,0.117083505607331,0.000180895627477025,0
"37","2025:Walsh","1","1A",43,"S1A_11592514",11592514,613,0.148450244698206,182,16.1224751442171,9.23450347026915,1.74589518495759,0.0808291667305699,1.09243189832852,0.189062161336402,0.108289525605739,0.00501340454124222,0
"38","2025:Walsh","1","1A",44,"S1A_11774650",11774650,613,0.235725938009788,289,0.682704528396641,9.66316586570131,0.0706501924819328,0.943676162360891,0.0251770152660517,0.0073112883980084,0.103485753416427,8.20962111700419e-06,0
"39","2025:Walsh","1","1A",45,"S1A_11774661",11774661,613,0.33931484502447,416,7.35837261203455,10.7570974864989,0.684048147864231,0.493944762805504,0.306321614942864,0.0635904014742612,0.0929618794712131,0.000769608327472793,0
"40","2025:Walsh","1","1A",46,"S1A_11774667",11774667,613,0.103588907014682,127,8.25874007142499,7.62962446256648,1.08245695603305,0.279049531882598,0.554318701694087,0.141875522359449,0.131068049929107,0.00192715961827198,0
"41","2025:Walsh","1","1A",47,"S1A_11790356",11790356,613,0.116639477977161,143,9.63632179492522,8.45291760682935,1.13999949403739,0.254286511917563,0.594676675432347,0.13486461681779,0.11830234795996,0.00213749807754813,0
"42","2025:Walsh","1","1A",48,"S1A_11790370",11790370,613,0.368678629690049,452,10.19703983455,10.8778257800885,0.937415255649276,0.348544996614627,0.457741147207362,0.0861767116518066,0.0919301356922324,0.00144530814343455,0
"43","2025:Walsh","1","1A",49,"S1A_11790390",11790390,613,0.247960848287113,304,-2.89589717259419,9.91728224654749,-0.292005117995138,0.770282710835924,0.113349849864125,-0.0294440665028763,0.100834076830689,0.000140241756471034,0
"44","2025:Walsh","1","1A",50,"S1A_11790449",11790449,613,0.380097879282219,466,10.2265601370522,10.746013510893,0.951660830007868,0.341269020591092,0.466903133921738,0.0885594298800382,0.0930577650015352,0.00148956961305849,0
"45","2025:Walsh","1","1A",51,"S1A_11992309",11992309,613,0.1557911908646,191,10.8451138258903,9.79431664654068,1.10728642102058,0.268170113340761,0.57158962445023,0.113053974154662,0.102100027606642,0.00201658421674891,0
"46","2025:Walsh","1","1A",52,"S1A_11994475",11994475,613,0.100326264274062,123,13.0007475219667,7.74151140691459,1.67935521096755,0.0930828367721627,1.03113038972004,0.216928597362471,0.12917374236597,0.00463854258469832,0
"47","2025:Walsh","1","1A",53,"S1A_11994504",11994504,613,0.254486133768352,312,-4.03770829034459,9.71641210362988,-0.415555479458943,0.677735310212363,0.168939886898123,-0.0427684082382322,0.102918648296774,0.000284023609344002,0
"48","2025:Walsh","1","1A",54,"S1A_11994526",11994526,613,0.362969004893964,445,8.2360835588945,10.7664035672906,0.764980014674216,0.444283445382524,0.352339868872487,0.0710525116296309,0.0928815266630073,0.000962490815758636,0
"49","2025:Walsh","1","1A",55,"S1A_11994562",11994562,613,0.148450244698206,182,10.0752182287668,9.26326516113673,1.08765300933375,0.276748319640388,0.557915007389158,0.117415726573056,0.107953295366672,0.00194570568227865,0
"50","2025:Walsh","1","1A",56,"S1A_12127733",12127733,613,0.114192495921697,140,11.6190830424646,8.15528237970844,1.42473092916741,0.1542349949649,0.811817076376888,0.174700379806879,0.122619911051535,0.00333858256035745,0
"51","2025:Walsh","1","1A",57,"S1A_12463822",12463822,613,0.230016313213703,282,-1.64008031003596,9.76119934054186,-0.168020368483215,0.866567255141264,0.0621977256179815,-0.0172130864888052,0.102446427443258,4.64323090359014e-05,0
"52","2025:Walsh","1","1A",58,"S1A_12595515",12595515,613,0.120717781402936,148,8.5026228873227,8.40585787127722,1.01151161696132,0.311771623876472,0.506163414979985,0.120334132750169,0.118964657184723,0.00168282193953403,0
"53","2025:Walsh","1","1A",59,"S1A_12595543",12595543,613,0.432300163132137,530,12.0887076747793,11.374952578094,1.06274796240117,0.287896263888683,0.540763971047784,0.0934287817997435,0.087912454415486,0.00185762042488355,0
"54","2025:Walsh","1","1A",60,"S1A_12596201",12596201,613,0.240619902120718,295,-7.67561096955363,9.8574603132413,-0.778660093537801,0.436179969638109,0.360334282075469,-0.0789919582523548,0.10144600822351,0.000997222918010998,0
