"","trait","chr","chr_wheat","variant.id","snp_id","pos","n.obs","freq","MAC","Score","Score.SE","Score.Stat","Score.pval","neg_log_pval","Est","Est.SE","PVE","break_bft"
"1","2022:Julesburg","1","1A",2,"S1A_1195489",1195489,133,0.733082706766917,71,0.0798528368681128,0.0257372633420143,3.10261568244354,0.00191818562421202,2.7171093681402,120.549556540408,38.8541697969717,0.0752048487193786,0
"2","2022:Julesburg","1","1A",3,"S1A_1933199",1933199,133,0.857142857142857,38,0.0271009932556852,0.0204527307714465,1.32505500407409,0.185152908577768,0.732469461203775,64.7862145588872,48.8932265903619,0.0137169541949728,0
"3","2022:Julesburg","1","1A",4,"S1A_1933228",1933228,133,0.857142857142857,38,0.0271009932556852,0.0204527307714465,1.32505500407409,0.185152908577768,0.732469461203775,64.7862145588872,48.8932265903619,0.0137169541949728,0
"4","2022:Julesburg","1","1A",5,"S1A_2580251",2580251,133,0.894736842105263,28,0.0106216618325848,0.0202026560930571,0.525755711707385,0.599057949704421,0.222531164222465,26.0240885795243,49.4984419570287,0.002159523200802,0
"5","2022:Julesburg","1","1A",6,"S1A_3181865",3181865,133,0.894736842105263,28,0.015457359348301,0.0181931367899963,0.849625852140046,0.395533134221568,0.402817129342437,46.7003498048354,54.9657825114503,0.00563956117887941,0
"6","2022:Julesburg","1","1A",7,"S1A_4781815",4781815,133,0.263157894736842,70,0.00689550353228505,0.0296779757812145,0.232344132332966,0.816270737494992,0.0881657722525625,7.82884028364342,33.6950204209338,0.000421748254341011,0
"7","2022:Julesburg","1","1A",8,"S1A_4929734",4929734,133,0.364661654135338,97,-0.0315297254072852,0.0321144742812808,-0.981791734503454,0.326202461002531,0.486512766791183,-30.5716271704853,31.1386071975306,0.00753058332649525,0
"8","2022:Julesburg","1","1A",9,"S1A_4968161",4968161,133,0.135338345864662,36,0.00948810549275162,0.0237282437164288,0.399865477029904,0.689255601030993,0.16161969604269,16.8518783694491,42.1438692197698,0.00124915892682615,0
"9","2022:Julesburg","1","1A",10,"S1A_4968173",4968173,133,0.323308270676692,86,0.00555251505205084,0.0278883004521143,0.199098366054425,0.84218579934332,0.0745920857830422,7.13913586797042,35.8573302707009,0.000309688634474694,0
"10","2022:Julesburg","1","1A",11,"S1A_5197982",5197982,133,0.218045112781955,58,0.0117632733036567,0.0254980557283398,0.461340010743735,0.644554683475418,0.190740231570181,18.0931446561621,39.2186765396606,0.00166276976190935,0
"11","2022:Julesburg","1","1A",12,"S1A_5198010",5198010,133,0.218045112781955,58,0.0117632733036567,0.0254980557283398,0.461340010743735,0.644554683475418,0.190740231570181,18.0931446561621,39.2186765396606,0.00166276976190935,0
"12","2022:Julesburg","1","1A",13,"S1A_5243796",5243796,133,0.270676691729323,72,-0.00306714949251416,0.0295413548349424,-0.103825620376972,0.917307734224251,0.0374849447495121,-3.51458560235579,33.8508509710317,8.42168406089898e-05,0
"13","2022:Julesburg","1","1A",14,"S1A_5243818",5243818,133,0.218045112781955,58,0.0012826785598653,0.0267614449778835,0.0479300934955248,0.961771955804049,0.0169278906195817,1.79101291186391,37.367190031272,1.79476018928417e-05,0
"14","2022:Julesburg","1","1A",15,"S1A_5915099",5915099,133,0.221804511278195,59,0.009094758386299,0.0282370458886346,0.322086043354827,0.747387511163293,0.126454163481542,11.4065063542807,35.4144694860768,0.000810463924107337,0
"15","2022:Julesburg","1","1A",16,"S1A_6190910",6190910,133,0.0676691729323308,18,-0.00286039193838786,0.018042420478441,-0.158537040072077,0.874033635952601,0.058471853832963,-8.78690529696467,55.4249359832239,0.000196359250790555,0
"16","2022:Julesburg","1","1A",17,"S1A_7557771",7557771,133,0.0601503759398496,16,-0.00235659954556054,0.0161859475585494,-0.145595402248526,0.884240797781752,0.0534294511551692,-8.9951732341813,61.7819868983699,0.000165609481152743,0
