"","trait","chr","chr_wheat","variant.id","snp_id","pos","n.obs","freq","MAC","Score","Score.SE","Score.Stat","Score.pval","neg_log_pval","Est","Est.SE","PVE","break_bft"
"1","2025:Julesburg","1","1A",2,"S1A_1195489",1195489,1186,0.728077571669477,645,-0.0354130754560378,0.0270251319488533,-1.31037567265385,0.190068779235111,0.72108921464142,-48.4872997154582,37.0025945439438,0.00145269404807873,0
"2","2025:Julesburg","1","1A",7,"S1A_4781815",4781815,1186,0.194350758853288,461,-0.0239003972002981,0.0233250912552315,-1.02466468142703,0.305521433388358,0.514958317088281,-43.9297180111657,42.8722867172369,0.000888272153746512,0
"3","2025:Julesburg","1","1A",8,"S1A_4929734",4929734,1186,0.340640809443508,808,0.00787405222870883,0.0273035498630928,0.288389321835125,0.773048740629444,0.111793123003946,10.5623379846644,36.6252741864799,7.03624357667389e-05,0
"4","2025:Julesburg","1","1A",9,"S1A_4968161",4968161,1186,0.140387858347386,333,-0.0371536783266821,0.0219195512907717,-1.6950017741615,0.0900750842215912,1.04539532313317,-77.3283062083079,45.6213718398975,0.00243065224173831,0
"5","2025:Julesburg","1","1A",10,"S1A_4968173",4968173,1186,0.440556492411467,1045,0.0189450549777659,0.029940541740053,0.632755918120953,0.52689304750636,0.278277532020387,21.1337498036812,33.3995292631011,0.000338731000764782,0
"6","2025:Julesburg","1","1A",11,"S1A_5197982",5197982,1186,0.179173693086003,425,-0.0323129032089999,0.0225283188532545,-1.43432376909615,0.151479890370847,0.819645017859063,-63.6675900425188,44.3885762854221,0.00174051152984926,0
"7","2025:Julesburg","1","1A",12,"S1A_5198010",5198010,1186,0.179173693086003,425,-0.0323129032089999,0.0225283188532545,-1.43432376909615,0.151479890370847,0.819645017859063,-63.6675900425188,44.3885762854221,0.00174051152984926,0
"8","2025:Julesburg","1","1A",13,"S1A_5243796",5243796,1186,0.193929173693086,460,-0.0306975859616558,0.0230924395008829,-1.3293349089637,0.183737502048732,0.735802192248489,-57.5658067183796,43.3042165147501,0.00149503490728334,0
"9","2025:Julesburg","1","1A",14,"S1A_5243818",5243818,1186,0.181703204047218,431,-0.0367789867709703,0.0222527792220162,-1.65278172240986,0.0983752952228085,1.0071139513196,-74.2730472414271,44.9382070447466,0.00231107221695261,0
"10","2025:Julesburg","1","1A",15,"S1A_5915099",5915099,1186,0.092327150084317,219,-0.00920518579708141,0.0176784552315204,-0.520700800863456,0.602575216414583,0.219988734587207,-29.4539762690948,56.5660283607257,0.000229381825648344,0
